.claude/rules/moai/workflow/cadence-bridge.md:104	PATH	OK(ROOT)	.claude/skills/moai/workflows/gate.md	-> .claude/skills/moai/workflows/gate.md
.claude/rules/moai/workflow/cadence-bridge.md:104	PATH	OK(ROOT)	.claude/skills/moai/workflows/review.md	-> .claude/skills/moai/workflows/review.md
.claude/rules/moai/workflow/cadence-bridge.md:104	PATH	OK(ROOT)	.claude/skills/moai/workflows/fix.md	-> .claude/skills/moai/workflows/fix.md
.claude/rules/moai/workflow/cadence-bridge.md:105	PATH	OK(ROOT)	.claude/skills/moai/workflows/loop.md	-> .claude/skills/moai/workflows/loop.md
.claude/rules/moai/workflow/cadence-bridge.md:106	PATH	OK(ROOT)	.claude/rules/moai/workflow/ci-autofix-protocol.md	-> .claude/rules/moai/workflow/ci-autofix-protocol.md
.claude/rules/moai/workflow/cadence-bridge.md:106	PATH	OK(ROOT)	.claude/skills/moai/workflows/sync/delivery.md	-> .claude/skills/moai/workflows/sync/delivery.md
.claude/rules/moai/workflow/cadence-bridge.md:107	PATH	OK(ROOT)	.claude/rules/moai/workflow/orchestration-mode-selection.md	-> .claude/rules/moai/workflow/orchestration-mode-selection.md
.claude/rules/moai/workflow/cadence-bridge.md:108	PATH	OK(ROOT)	.claude/rules/moai/core/askuser-protocol.md	-> .claude/rules/moai/core/askuser-protocol.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:3	PATH	SKIP	.claude/skills/moai-workflow-loop/**
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:12	PATH	SKIP	.claude/skills/moai-workflow-loop/**
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:18	PATH	OK(ROOT)	.claude/skills/moai/workflows/loop.md	-> internal/template/templates/.claude/skills/moai/workflows/loop.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:18	PATH	OK(ROOT)	.claude/rules/moai/workflow/goal-directive.md	-> internal/template/templates/.claude/rules/moai/workflow/goal-directive.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:26	PATH	OK(ROOT)	.claude/rules/moai/workflow/orchestration-mode-selection.md	-> internal/template/templates/.claude/rules/moai/workflow/orchestration-mode-selection.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:66	PATH	OK(ROOT)	.claude/skills/moai/workflows/loop.md	-> internal/template/templates/.claude/skills/moai/workflows/loop.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:92	PATH	OK(ROOT)	.claude/rules/moai/workflow/ci-autofix-protocol.md	-> internal/template/templates/.claude/rules/moai/workflow/ci-autofix-protocol.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:92	PATH	OK(ROOT)	.claude/skills/moai/workflows/sync/delivery.md	-> internal/template/templates/.claude/skills/moai/workflows/sync/delivery.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:103	PATH	OK(ROOT)	.claude/rules/moai/workflow/goal-directive.md	-> internal/template/templates/.claude/rules/moai/workflow/goal-directive.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:104	PATH	OK(ROOT)	.claude/skills/moai/workflows/gate.md	-> internal/template/templates/.claude/skills/moai/workflows/gate.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:104	PATH	OK(ROOT)	.claude/skills/moai/workflows/review.md	-> internal/template/templates/.claude/skills/moai/workflows/review.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:104	PATH	OK(ROOT)	.claude/skills/moai/workflows/fix.md	-> internal/template/templates/.claude/skills/moai/workflows/fix.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:105	PATH	OK(ROOT)	.claude/skills/moai/workflows/loop.md	-> internal/template/templates/.claude/skills/moai/workflows/loop.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:106	PATH	OK(ROOT)	.claude/rules/moai/workflow/ci-autofix-protocol.md	-> internal/template/templates/.claude/rules/moai/workflow/ci-autofix-protocol.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:106	PATH	OK(ROOT)	.claude/skills/moai/workflows/sync/delivery.md	-> internal/template/templates/.claude/skills/moai/workflows/sync/delivery.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:107	PATH	OK(ROOT)	.claude/rules/moai/workflow/orchestration-mode-selection.md	-> internal/template/templates/.claude/rules/moai/workflow/orchestration-mode-selection.md
internal/template/templates/.claude/rules/moai/workflow/cadence-bridge.md:108	PATH	OK(ROOT)	.claude/rules/moai/core/askuser-protocol.md	-> internal/template/templates/.claude/rules/moai/core/askuser-protocol.md
